FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
900216|Lookout Point|Summit|NM|35|Grant|017|325804N|1081358W|32.9678491|-108.2328261|||||2307|7569|Twin Sisters|10/01/1992|
900217|Moore Spring|Spring|NM|35|Grant|017|325627N|1081503W|32.940865|-108.2508468|||||2203|7228|Reading Mountain|10/01/1992|04/19/2011
900218|Pine Canyon Windmill|Locale|NM|35|Grant|017|323715N|1082916W|32.6209116|-108.4878281|||||1969|6460|Burro Peak|10/01/1992|
900219|Pipeline Spring|Spring|NM|35|Grant|017|325512N|1081532W|32.9199108|-108.2588563|||||2106|6909|Reading Mountain|10/01/1992|04/19/2011
900220|Pipeline Spring|Spring|NM|35|Grant|017|325345N|1082135W|32.8958789|-108.3596089|||||1853|6079|Reading Mountain|10/01/1992|04/19/2011
900221|Salt Mesa|Summit|NM|35|Grant|017|325641N|1082042W|32.9447932|-108.3450497|||||1911|6270|Reading Mountain|10/01/1992|
900222|Salt Mesa Spring|Spring|NM|35|Grant|017|325624N|1082057W|32.9399475|-108.3491781|||||1799|5902|Reading Mountain|10/01/1992|04/19/2011
900223|Sawmill Spring|Spring|NM|35|Grant|017|325953N|1082117W|32.9981603|-108.3547989|||||1987|6519|Reading Mountain|10/01/1992|04/19/2011
900224|Signal Peak Trail|Trail|NM|35|Grant|017|325511N|1081128W|32.9197947|-108.1911578|||||2499|8199|Twin Sisters|10/01/1992|
900225|Siphon Spring|Spring|NM|35|Grant|017|323935N|1082745W|32.659827|-108.4626071|||||1846|6056|Wind Mountain|10/01/1992|04/19/2011
900226|Thompson Canyon Windmill|Locale|NM|35|Grant|017|323602N|1082905W|32.6006344|-108.4847724|||||1829|6001|Burro Peak|10/01/1992|
900227|T X Mountain|Summit|NM|35|Grant|017|325614N|1081332W|32.9372941|-108.2256035|||||2437|7995|Twin Sisters|10/01/1992|
900228|Upper Cave Creek Spring|Spring|NM|35|Grant|017|325621N|1082015W|32.9391931|-108.3374913|||||1794|5886|Reading Mountain|10/01/1992|04/19/2011
900229|Walnut Creek Spring|Spring|NM|35|Grant|017|325352N|1082220W|32.8978318|-108.3722693|||||1704|5590|Reading Mountain|10/01/1992|04/19/2011
900230|Allie Well|Well|NM|35|Grant|017|325432N|1080054W|32.9089628|-108.0150404|||||1901|6237|Allie Canyon|10/01/1992|
900231|Apache Tejo|Well|NM|35|Grant|017|323847N|1080743W|32.6464678|-108.1286532|||||1643|5390|Hurley West|10/01/1992|
900232|Arrastre Interpretive Site|Locale|NM|35|Grant|017|325257N|1081327W|32.882573|-108.2242142|||||2079|6821|Twin Sisters|10/01/1992|
900233|Barrel Spring|Spring|NM|35|Grant|017|325009N|1080919W|32.8359337|-108.1553741|||||1938|6358|Fort Bayard|10/01/1992|04/19/2011
900234|Big Tree|Locale|NM|35|Grant|017|325115N|1080937W|32.8542407|-108.1603229|||||2011|6598|Fort Bayard|10/01/1992|
900235|Cabin Spring|Spring|NM|35|Grant|017|325519N|1080301W|32.922015|-108.0502259|||||2005|6578|Allie Canyon|10/01/1992|04/19/2011
900236|Buckwood Mesa|Summit|NM|35|Grant|017|325549N|1082226W|32.9303489|-108.3739389|||||1821|5974|Reading Mountain|10/01/1992|
900237|Camp Thunderbird|Locale|NM|35|Grant|017|325731N|1080210W|32.958684|-108.0361528|||||1961|6434|Allie Canyon|10/01/1992|
900239|Cleveland Mine|Mine|NM|35|Grant|017|325157N|1081506W|32.8659065|-108.251715|||||2190|7185|Silver City|10/01/1992|
900240|Comanche Springs|Spring|NM|35|Grant|017|325141N|1080917W|32.8614628|-108.1547672|||||2061|6762|Fort Bayard|10/01/1992|
900241|Fort Bayard National Cemetery|Cemetery|NM|35|Grant|017|324756N|1080917W|32.798964|-108.1547668|||||1878|6161|Fort Bayard|10/01/1992|07/25/2011
900242|Fort Bayard Medical Center|Hospital|NM|35|Grant|017|324719N|1080923W|32.788579|-108.1564945|||||1850|6069|Fort Bayard|10/01/1992|02/01/2012
900243|Harrison A Schmitt School|School|NM|35|Grant|017|324458N|1081657W|32.7495199|-108.2825481|||||1822|5978|Tyrone|10/01/1992|
900244|Hightower Canyon|Valley|NM|35|Grant|017|325514N|1080438W|32.9206289|-108.077265|325608N|1080548W|32.9355556|-108.0966667|2162|7093|Allie Canyon|10/01/1992|
900245|Jackass Canyon|Valley|NM|35|Grant|017|325341N|1080201W|32.8947963|-108.0336522|325324N|1080250W|32.89|-108.0472222|1940|6365|Allie Canyon|10/01/1992|
900246|Little Bear Spring|Spring|NM|35|Grant|017|325444N|1080222W|32.9122848|-108.0393114|||||1995|6545|Allie Canyon|10/01/1992|04/19/2011
900247|Medina Tank|Reservoir|NM|35|Grant|017|325555N|1082917W|32.9319587|-108.487962|||||1763|5784|Dorsey Ranch|10/01/1992|06/24/2011
900248|North Hurley|Populated Place|NM|35|Grant|017|324322N|1080757W|32.7228547|-108.132543|||||1737|5699|Hurley West|10/01/1992|01/29/2011
900249|Reading Mesa|Summit|NM|35|Grant|017|325827N|1082148W|32.9742369|-108.3633834|||||1908|6260|Reading Mountain|10/01/1992|
900250|Sawmill Wagon Road Trail|Trail|NM|35|Grant|017|325228N|1081053W|32.8745179|-108.1814349|||||2131|6991|Fort Bayard|10/01/1992|
900251|Silver Acres|Populated Place|NM|35|Grant|017|324348N|1081549W|32.730076|-108.2636589|||||1757|5764|Tyrone|10/01/1992|
900252|Spring Canyon|Valley|NM|35|Grant|017|325403N|1080444W|32.9009069|-108.0789315|325303N|1080500W|32.8841667|-108.0833333|2059|6755|Allie Canyon|10/01/1992|
900253|Sunset Gold Field|Mine|NM|35|Grant|017|323249N|1082948W|32.5470246|-108.4967167|||||1772|5814|Burro Peak|10/01/1992|
900254|Tyrone Mine|Mine|NM|35|Grant|017|323838N|1082204W|32.6439668|-108.3678263|||||1744|5722|Tyrone|10/01/1992|
900255|Whiskey Creek Airport|Airport|NM|35|Grant|017|324603N|1081233W|32.7675682|-108.2091038|||||1871|6138|Fort Bayard|10/01/1992|03/30/2011
900256|Wood Haul Wagon Road Trail|Trail|NM|35|Grant|017|325228N|1080752W|32.8745182|-108.1311554|||||2223|7293|Fort Bayard|10/01/1992|
900257|Cold Water Creek|Stream|NM|35|Luna|029|323032N|1080005W|32.5089722|-108.0014242|323905N|1075803W|32.6514686|-107.9675363|1481|4859|Faywood Station|10/01/1992|
900258|Tyrone|Locale|NM|35|Grant|017|323925N|1082134W|32.657022|-108.359493|||||1780|5840|Tyrone|10/01/1992|
900259|Coyote Ranger Station|Locale|NM|35|Rio Arriba|039|360957N|1063616W|36.1658508|-106.6044806|||||2095|6873|Youngsville|11/13/1980|
900260|Mesa Naranja|Summit|NM|35|Rio Arriba|039|361140N|1063719W|36.1944614|-106.621981|||||2265|7431|Youngsville|11/13/1980|
900261|Beartrap Spring|Spring|NM|35|Socorro|053|335259N|1073051W|33.8829865|-107.5141466|||||2603|8540|Monica Saddle|09/01/1992|04/19/2011
900262|Upper Tank|Reservoir|NM|35|Socorro|053|334614N|1072415W|33.7705696|-107.4040868|||||2089|6854|Grassy Lookout|09/01/1992|06/24/2011
900263|South East Tank|Reservoir|NM|35|Socorro|053|334212N|1071636W|33.7032179|-107.2766924|||||1773|5817|San Juan Peak|09/01/1992|06/24/2011
900264|Strozzi Su Spring|Spring|NM|35|Socorro|053|340345N|1070854W|34.0625647|-107.1483682|||||2188|7178|Magdalena|09/01/1992|
900265|Shakespeare Spring|Spring|NM|35|Socorro|053|340256N|1070829W|34.0489537|-107.1414236|||||2267|7438|Magdalena|09/01/1992|
900266|SW Hale Tank|Reservoir|NM|35|Socorro|053|340654N|1071956W|34.1148747|-107.3322459|||||2091|6860|Arroyo Landavaso|09/01/1992|06/24/2011
900268|Smith Well|Well|NM|35|Socorro|053|334901N|1062401W|33.8170145|-106.4002844|||||1705|5594|Wrye Peak SW|11/13/1980|
900269|Abernathy Draw|Valley|NM|35|Sierra|051|323912N|1073214W|32.6534148|-107.537249|324335N|1073658W|32.7263889|-107.6161111|1529|5016|Lake Valley|11/13/1980|
900270|Agua de los Torres|Stream|NM|35|Socorro|053|341437N|1063945W|34.2436789|-106.6625177|341508N|1063651W|34.2522899|-106.6141833|1699|5574|Sierra De La Cruz|11/13/1980|
900272|Akela|Populated Place|NM|35|Luna|029|321445N|1072420W|32.2459226|-107.4055761|||||1269|4163|Akela|11/13/1980|
900273|Akela Flats|Flat|NM|35|Luna|029|321420N|1072508W|32.2389783|-107.4189097|||||1262|4140|Akela|11/13/1980|
900274|Alamito Tank Number Sixteen|Reservoir|NM|35|Sandoval|043|353941N|1070109W|35.6612713|-107.0192459|||||1895|6217|San Luis|11/13/1980|06/24/2011
900275|Lake Sumner|Reservoir|NM|35|De Baca|011|343627N|1042314W|34.6075647|-104.3872022|||||1313|4308|Sumner Dam|08/31/1992|09/01/2010
900276|Alegres Mountain|Summit|NM|35|Catron|003|340920N|1081132W|34.1556108|-108.1922832|||||3102|10177|Alegres Mountain|08/31/1992|
900277|Alvarado Tank Number One|Reservoir|NM|35|Otero|035|320912N|1060923W|32.153434|-106.1563707|||||1242|4075|Desert|11/13/1980|
900278|Alvarado Tank Number Two|Reservoir|NM|35|Otero|035|321011N|1060628W|32.1698225|-106.1077586|||||1250|4101|Desert NE|11/13/1980|
900279|Amargo Creek|Stream|NM|35|Rio Arriba|039|365651N|1070337W|36.9475091|-107.0603166|365710N|1064314W|36.9527901|-106.720592|2005|6578|Wirt Canyon|11/13/1980|
900280|Amarillo Draw|Valley|NM|35|Torrance|057|344842N|1052303W|34.8117286|-105.3841715|344457N|1052545W|34.749231|-105.4291717|1854|6083|Santo Nino Canyon|11/13/1980|
900281|Ancon del Gato Ditch|Canal|NM|35|San Miguel|047|352616N|1050738W|35.4378234|-105.1272254|||||1779|5837|Los Montoyas|11/13/1980|
900282|Andrecito Creek|Stream|NM|35|Dona Ana|013|324653N|1062627W|32.7814724|-106.440833|324555N|1063330W|32.7653604|-106.5583357|1188|3898|Heart of the Sands SW|11/13/1980|
900283|Animas River|Stream|NM|35|Hidalgo|023|315959N|1084933W|31.999812|-108.8258899|315656N|1084757W|31.9488889|-108.7991667|1325|4347|Animas|11/13/1980|
900284|Animas River|Stream|NM|35|San Juan|045|364250N|1081318W|36.7138917|-108.2217411|375553N|1073410W|37.9313848|-107.5695038|1597|5239|Farmington South|11/13/1980|
900285|Animas Valley|Valley|NM|35|Hidalgo|023|322800N|1085402W|32.4667463|-108.900612|322800N|1085402W|32.4667463|-108.900612|1288|4226|Summit|11/13/1980|
900286|Anthony Wash|Stream|NM|35|Dona Ana|013|320009N|1063633W|32.0026008|-106.609159|320139N|1063217W|32.0275|-106.5380556|1156|3793|Anthony|11/13/1980|
900287|Anvil Creek|Stream|NM|35|Dona Ana|013|322240N|1063315W|32.3778698|-106.5541625|322143N|1063420W|32.3620367|-106.5722187|1594|5230|Organ|11/13/1980|
900288|Aguila Canyon|Valley|NM|35|Socorro|053|335321N|1060315W|33.8892369|-106.0541618|335400N|1061213W|33.9000704|-106.2036107|1760|5774|Lovelace Mesa|08/31/1992|
900289|Archuleta|Populated Place|NM|35|San Juan|045|364739N|1074232W|36.7941717|-107.7089472|||||1736|5695|Archuleta|11/13/1980|
900290|Arroyo de la Cejita|Stream|NM|35|Harding|021|354832N|1033833W|35.8089278|-103.6424612|355338N|1032737W|35.893926|-103.460232|1320|4331|Circle Bar Ranch|11/13/1980|
900291|Arroyo de Piedra Lumbre|Stream|NM|35|Cibola|006|350650N|1071550W|35.1139311|-107.2639321|350947N|1071419W|35.1630966|-107.2386543|1776|5827|Mesita|11/13/1980|
900292|Arroyo del Valle|Stream|NM|35|Cibola|006|350651N|1071549W|35.1142089|-107.2636544|351447N|1072157W|35.2464267|-107.365881|1776|5827|Mesita|11/13/1980|
900293|Arroto de Alamillo|Stream|NM|35|Socorro|053|341254N|1065306W|34.2150669|-106.8850271|341055N|1064137W|34.182012|-106.6936294|1420|4659|Lemitar|11/13/1980|
900294|Arroyo Alamito|Stream|NM|35|Socorro|053|343136N|1065302W|34.5267288|-106.8839177|343306N|1071754W|34.5517242|-107.2983712|1460|4790|Belen SW|11/13/1980|
900295|Arroyo Arana|Stream|NM|35|De Baca|011|340103N|1041938W|34.0175812|-104.3271939|340208N|1042811W|34.0356365|-104.4696961|1144|3753|La Espia Peak|11/13/1980|
900296|Arroyo Comanche|Stream|NM|35|Cibola|006|343425N|1065247W|34.573672|-106.8797513|344758N|1070950W|34.7994967|-107.163926|1478|4849|Belen SW|11/13/1980|
900297|Arroyo Conchas|Stream|NM|35|Cibola|006|345948N|1071711W|34.9967122|-107.2864312|350650N|1071549W|35.1139311|-107.2636544|1708|5604|Dough Mountain|11/13/1980|
900298|Arroyo Cuervo|Stream|NM|35|Sandoval|043|352001N|1070104W|35.333648|-107.0178159|352955N|1070052W|35.4986427|-107.0144855|1693|5554|Puerco Dam|11/13/1980|
900299|Arroyo Cuervo|Valley|NM|35|Sierra|051|324320N|1071612W|32.7222984|-107.270022|323750N|1071842W|32.6305556|-107.3116667|1248|4094|Arroyo Cuervo|11/13/1980|
900300|Arroyo del Gato|Stream|NM|35|San Miguel|047|354014N|1041553W|35.6705972|-104.2647009|354326N|1041014W|35.7239292|-104.1705319|1397|4583|Arroyo Alamocito|11/13/1980|
900301|Arroyo Jaspe|Valley|NM|35|Santa Fe|049|352213N|1055140W|35.3703182|-105.86113|351741N|1054541W|35.2947222|-105.7613889|1893|6211|Wildhorse Mesa|11/13/1980|
900302|Arroyo la Jara|Stream|NM|35|Sandoval|043|353039N|1065440W|35.5108645|-106.9111495|352754N|1065929W|35.4650327|-106.9914287|1732|5682|Ojito Spring|11/13/1980|
900303|La Luz Creek|Stream|NM|35|Otero|035|325753N|1060215W|32.9648083|-106.0374906|325948N|1054400W|32.9967575|-105.7333203|1304|4278|Malone Draw|08/31/1992|
900304|Arroyo Monte Largo|Stream|NM|35|Valencia|061|343503N|1070032W|34.5842267|-107.008921|344029N|1071413W|34.6747772|-107.2369821|1583|5194|Comanche Ranch|11/13/1980|
900305|Arroyo Pato|Stream|NM|35|Valencia|061|343539N|1070727W|34.5942251|-107.1242012|343259N|1071601W|34.54978|-107.2669816|1677|5502|Comanche Ranch|11/13/1980|
900306|Arroyo Zia|Stream|NM|35|Cibola|006|350947N|1071419W|35.1630966|-107.2386543|351206N|1071319W|35.2016667|-107.2219444|1839|6033|Arch Mesa|11/13/1980|
900307|Workman Canyon|Valley|NM|35|Sierra|051|330427N|1063403W|33.0742463|-106.5675073|330344N|1064007W|33.0623004|-106.6686217|1267|4157|Strawberry Peak|08/31/1992|
900308|Ash Canyon|Valley|NM|35|Dona Ana|013|323926N|1062741W|32.657308|-106.4613865|323951N|1063228W|32.6642517|-106.5411111|1258|4127|Lake Lucero|11/13/1980|
900309|Red Hills|Ridge|NM|35|Colfax|007|362725N|1050755W|36.4569786|-105.1319505|||||3256|10682|Garcia Peak|11/13/1980|
900310|Bubbling Springs|Spring|NM|35|Colfax|007|365234N|1050542W|36.8760066|-105.0948988|||||2474|8117|Vermejo Park|11/01/1992|04/19/2011
900311|Cherokee Canyon|Valley|NM|35|Taos|055|365433N|1051454W|36.9091931|-105.2483375|365447N|1051236W|36.9130556|-105.21|2894|9495|The Wall|11/01/1992|
900312|Crazy Woman Canyon|Valley|NM|35|Colfax|007|365406N|1050352W|36.9016938|-105.0644452|365301N|1050348W|36.8836111|-105.0633333|2395|7858|Vermejo Park|11/01/1992|
900313|Griffin Canyon|Valley|NM|35|Colfax|007|364954N|1045514W|36.8316958|-104.9205535|364946N|1045652W|36.8294444|-104.9477778|2179|7149|Casa Grande SW|11/01/1992|
900314|Bowl Lake Campground|Locale|NM|35|McKinley|031|355946N|1085524W|35.9961216|-108.9234251|||||2357|7733|Todilto Park|11/01/1992|
900315|Bowl Lake|Lake|NM|35|McKinley|031|355853N|1085548W|35.9814819|-108.9298715|||||2290|7513|Todilto Park|11/01/1992|06/24/2011
900316|Corral|Locale|NM|35|McKinley|031|355948N|1084910W|35.996678|-108.8195328|||||2737|8980|Chuska Peak|11/01/1992|
900317|Whiskey Creek|Stream|NM|35|McKinley|031|355243N|1084935W|35.8786252|-108.8264769|355822N|1084856W|35.9727778|-108.8155556|2468|8097|Chuska Peak|11/01/1992|
900318|Cold Water Spring|Spring|NM|35|McKinley|031|355524N|1084941W|35.9232783|-108.828037|||||2487|8159|Chuska Peak|11/01/1992|04/19/2011
900319|Manuelito Spring|Spring|NM|35|McKinley|031|355437N|1084835W|35.9102591|-108.8096872|||||2437|7995|Chuska Peak|11/01/1992|04/19/2011
900320|Sage Well|Well|NM|35|McKinley|031|355822N|1084858W|35.9727897|-108.8161993|||||2709|8888|Chuska Peak|11/01/1992|
900321|Oak Spring|Spring|NM|35|McKinley|031|355801N|1084635W|35.9670612|-108.7762657|||||2514|8248|Chuska Peak|11/01/1992|04/19/2011
900322|Antelope Pass|Gap|NM|35|McKinley|031|355714N|1084640W|35.9539015|-108.7778646|||||2635|8645|Chuska Peak|11/01/1992|
900323|Dadasoa Spring|Spring|NM|35|McKinley|031|355703N|1084550W|35.9508563|-108.7638696|||||2453|8048|Chuska Peak|11/01/1992|04/19/2011
900324|Frankies Canyon|Valley|NM|35|Colfax|007|365445N|1045012W|36.9125266|-104.8366617|365450N|1045204W|36.9138889|-104.8677778|2395|7858|Caliente Canyon North|11/01/1992|
900325|Black Ridge|Ridge|NM|35|Rio Arriba|039|362226N|1073324W|36.3739004|-107.5567179|||||2157|7077|Crow Mesa East|11/01/1992|
900326|Yellow Mountain|Summit|NM|35|Socorro|053|342507N|1071257W|34.418672|-107.2158692|||||1886|6188|Riley|11/01/1992|
900327|Elephant Butte Station|Locale|NM|35|Sierra|051|332637N|1065951W|33.4436821|-106.9975268|||||1437|4715|Tucson Spring|11/01/1992|
900328|McKinney Well|Well|NM|35|Sierra|051|332556N|1065617W|33.4322939|-106.9380797|||||1440|4724|Tucson Spring|11/01/1992|
900329|Tucson Spring|Spring|NM|35|Sierra|051|332258N|1065543W|33.3828216|-106.9285516|||||1448|4751|Tucson Spring|11/01/1992|04/19/2011
900330|Sug Well|Well|NM|35|Sierra|051|332343N|1065401W|33.3953504|-106.9003|||||1467|4813|Tucson Spring|11/01/1992|
900331|Malpais Well|Well|NM|35|Sierra|051|332626N|1064836W|33.4406285|-106.8100187|||||1445|4741|Fuller Ranch|11/01/1992|
900332|AAA Tank|Reservoir|NM|35|Sierra|051|332325N|1064800W|33.3903787|-106.8000467|||||1528|5013|Fuller Ranch|11/01/1992|06/24/2011
900333|Crater Well|Well|NM|35|Socorro|053|332900N|1064756W|33.4834057|-106.7989073|||||1448|4751|Fuller Ranch|11/01/1992|
900334|Bull Pasture Tank|Reservoir|NM|35|Sierra|051|331930N|1065115W|33.3250703|-106.8541661|||||1558|5111|Fence Canyon|11/01/1992|06/24/2011
900335|East Tank|Reservoir|NM|35|Sierra|051|331939N|1064858W|33.3274766|-106.8160363|||||1621|5318|Fence Canyon|11/01/1992|06/24/2011
900336|Gyp Tank|Reservoir|NM|35|Sierra|051|331557N|1064742W|33.2659084|-106.7950171|||||1809|5935|Fence Canyon|11/01/1992|
900337|Mare Tank|Reservoir|NM|35|Sierra|051|331950N|1064657W|33.3306301|-106.7825169|||||1679|5508|Fence Canyon|11/01/1992|
900338|Army Tank|Reservoir|NM|35|Sierra|051|331859N|1064607W|33.3163826|-106.7686971|||||1740|5709|Fence Canyon|11/01/1992|06/24/2011
900339|Fence Canyon|Valley|NM|35|Sierra|051|331649N|1064927W|33.2803525|-106.824185|331606N|1064510W|33.2683333|-106.7527778|1685|5528|Fence Canyon|11/01/1992|
900340|Antelope Tank|Reservoir|NM|35|Sierra|051|332110N|1065926W|33.3527581|-106.9906922|||||1404|4606|Fairview Well|11/01/1992|06/24/2011
900341|North Tank|Reservoir|NM|35|Sierra|051|331820N|1065418W|33.3055106|-106.9048764|||||1518|4980|Fairview Well|11/01/1992|06/24/2011
900342|North Well|Well|NM|35|Sierra|051|331745N|1065529W|33.2959069|-106.9247445|||||1507|4944|Fairview Well|11/01/1992|
900343|AAA Tank|Reservoir|NM|35|Sierra|051|331531N|1065601W|33.2587003|-106.9336872|||||1514|4967|Fairview Well|11/01/1992|06/24/2011
900344|Marcial Site|Locale|NM|35|Socorro|053|332825N|1064051W|33.4736843|-106.6808477|||||1436|4711|Salinas Peak NW|11/01/1992|
900345|North Well|Reservoir|NM|35|Socorro|053|332950N|1064500W|33.4972949|-106.7500163|||||1433|4701|Salinas Peak NW|11/01/1992|
900346|Fairview Mountain|Summit|NM|35|Sierra|051|332754N|1063135W|33.4650739|-106.5263988|||||1879|6165|Fairview Mountain|11/01/1992|
900347|Poison Hills|Range|NM|35|Sierra|051|332239N|1063636W|33.3775752|-106.6100115|||||1781|5843|Fairview Mountain|11/01/1992|
900348|Telephone Gap|Gap|NM|35|Sierra|051|332221N|1063645W|33.3725753|-106.6125115|||||1690|5545|Salinas Peak|11/01/1992|
900349|Hopel Divide|Ridge|NM|35|Sierra|051|332122N|1063644W|33.3561867|-106.6122337|||||1681|5515|Salinas Peak|11/01/1992|
900350|Tipton Spring|Spring|NM|35|Sierra|051|331549N|1063649W|33.2636883|-106.6136218|||||1735|5692|Salinas Peak|11/01/1992|
900351|Big Gyp|Summit|NM|35|Sierra|051|331928N|1064025W|33.32452|-106.6736243|||||1972|6470|Big Gyp Mountain|11/01/1992|
900352|Big Gap|Gap|NM|35|Sierra|051|331923N|1064044W|33.3231311|-106.6789022|||||1859|6099|Big Gyp Mountain|11/01/1992|
900353|Wood Well|Well|NM|35|Sierra|051|331701N|1064033W|33.2836873|-106.6758463|||||1872|6142|Big Gyp Mountain|11/01/1992|
900354|Smith Springs|Spring|NM|35|Sierra|051|332010N|1063800W|33.3360757|-106.6332961|||||1708|5604|Big Gyp Mountain|11/01/1992|04/19/2011
900355|Soldier Hole Canyon|Valley|NM|35|Sierra|051|331625N|1064326W|33.2736869|-106.7239034|331512N|1064211W|33.2533333|-106.7030556|1853|6079|Big Gyp Mountain|11/01/1992|
900356|Red Hill|Summit|NM|35|Lincoln|027|332926N|1061651W|33.4906304|-106.2808369|||||1467|4813|Mound Springs|11/01/1992|
900357|Sly Gap|Gap|NM|35|Sierra|051|332029N|1062857W|33.3414658|-106.4825071|||||1662|5453|Sheep Mountain|11/01/1992|
900358|Green Meadows|Flat|NM|35|San Juan|045|360310N|1090139W|36.0527863|-109.0275953|||||2225|7300|Sonsela Buttes|11/01/1992|
900359|Big Gyp Mountain|Summit|NM|35|Sierra|051|331514N|1064439W|33.2539647|-106.7441819|||||2271|7451|Big Gyp Mountain|11/01/1992|
900360|Dripping Spring|Spring|NM|35|Sierra|051|332130N|1063201W|33.358349|-106.5337397|||||1721|5646|Salinas Peak|11/01/1992|04/19/2011
900361|Big Mesa|Summit|NM|35|Sierra|051|331551N|1063402W|33.2642445|-106.5672313|||||1959|6427|Salinas Peak|11/01/1992|
900362|Johnson Park|Flat|NM|35|Socorro|053|332851N|1062808W|33.4809071|-106.4688974|||||1764|5787|Capitol Peak|11/01/1992|
900363|Largo Camp|Locale|NM|35|Rio Arriba|039|362907N|1073325W|36.4852879|-107.5569955|||||1864|6115|Smouse Mesa|11/01/1992|
900364|Mexican Hat Spring|Spring|NM|35|Sierra|051|331958N|1062932W|33.3327996|-106.4923587|||||1879|6165|Sheep Mountain|11/01/1992|04/19/2011
900365|Bull Gap Ridge|Ridge|NM|35|Lincoln|027|332942N|1060517W|33.4950749|-106.088053|||||1506|4941|Oscura|11/01/1992|
900366|Milagro Hill|Summit|NM|35|Lincoln|027|332956N|1060216W|33.4989637|-106.0377736|||||1713|5620|Oscura|11/01/1992|
900367|Brownstein Windmill|Locale|NM|35|Lincoln|027|332737N|1060148W|33.4603534|-106.0299951|||||1586|5203|Oscura|11/01/1992|
900368|Salina de San Andres|Flat|NM|35|Sierra|051|331702N|1062130W|33.2839675|-106.358336|||||1248|4094|Capitol Peak SE|11/01/1992|
900369|Tecolote Rim|Cliff|NM|35|Rio Arriba|039|364941N|1064556W|36.8280689|-106.7655942|||||2561|8402|Horse Lake|11/01/1992|
900370|Oasis State Park|Park|NM|35|Roosevelt|041|341523N|1032056W|34.2564684|-103.3488427|||||1240|4068|Oasis State Park|11/01/1992|
900371|Rabbit Tank|Reservoir|NM|35|Sierra|051|330701N|1064846W|33.1170203|-106.8127938|||||1668|5472|Dugout Canyon|11/01/1992|
